timestamp,mode,franka_x,franka_y,franka_z,vx,vy,vz,wz,pwm1,pwm2,pwm3,sm_x,sm_y,sm_z,sm_yaw,btn0,btn_other
2026-08-23 21:42:55.598025,franka,0.46819,0.10915,0.44153,0.02121,-0.02121,0.00000,0.00000,7.00,21.00,0.00,0.2086,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:55.649096,franka,0.46927,0.10808,0.44139,0.02121,-0.02121,0.00000,0.00000,7.00,21.00,0.00,0.2086,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:55.700273,franka,0.47034,0.10700,0.44142,0.02121,-0.02121,0.00000,0.00000,7.00,21.00,0.00,0.1971,-1.0000,-0.1286,0.0000,0,0
2026-08-23 21:42:55.751128,franka,0.47122,0.10587,0.44152,0.00470,-0.02797,0.00000,0.00000,7.00,21.00,0.00,0.1971,-1.0000,-0.1286,0.0000,0,0
2026-08-23 21:42:55.801809,franka,0.47126,0.10439,0.44139,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1971,-1.0000,-0.1286,0.0000,0,0
2026-08-23 21:42:55.852544,franka,0.47128,0.10280,0.44140,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1971,-1.0000,-0.1286,0.0000,0,0
2026-08-23 21:42:55.903396,franka,0.47129,0.10132,0.44153,-0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1971,-1.0000,-0.1286,0.0000,0,0
2026-08-23 21:42:55.954386,franka,0.47129,0.09977,0.44139,-0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1971,-1.0000,-0.1286,0.0000,0,0
2026-08-23 21:42:56.005353,franka,0.47130,0.09825,0.44143,-0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.056360,franka,0.47128,0.09677,0.44146,-0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.107473,franka,0.47130,0.09520,0.44145,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.159074,franka,0.47129,0.09372,0.44140,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.210232,franka,0.47129,0.09224,0.44145,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.261183,franka,0.47129,0.09069,0.44146,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.312174,franka,0.47129,0.08916,0.44140,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.362915,franka,0.47129,0.08767,0.44141,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.1143,-1.0000,-0.1314,0.0000,0,0
2026-08-23 21:42:56.413680,franka,0.47128,0.08614,0.44143,0.00000,-0.03000,0.00000,0.00000,7.00,21.00,0.00,0.0000,-0.1486,0.0000,-0.1286,0,0
2026-08-23 21:42:56.464678,franka,0.47128,0.08492,0.44140,0.00000,-0.00893,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.515743,franka,0.47130,0.08473,0.44142,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.566903,franka,0.47127,0.08490,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.618208,franka,0.47128,0.08485,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.669488,franka,0.47129,0.08479,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.720599,franka,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.771731,franka,0.47128,0.08482,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.823150,franka,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.874143,franka,0.47129,0.08481,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.925134,franka,0.47128,0.08482,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:56.976296,franka,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.027239,franka,0.47128,0.08482,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.078378,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,1,0
2026-08-23 21:42:57.129380,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,1,0
2026-08-23 21:42:57.179833,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,1,0
2026-08-23 21:42:57.231552,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,1,0
2026-08-23 21:42:57.282377,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,1,0
2026-08-23 21:42:57.333970,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,1,0
2026-08-23 21:42:57.385689,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.436122,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.487249,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.539767,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.591610,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.643352,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.694423,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.744925,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.796305,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.851307,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.907935,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:57.958121,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.011504,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.065693,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.116046,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.169675,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.242366,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.293928,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.344644,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.394924,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.444991,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.502679,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.556582,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.612002,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.665840,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.716180,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.767441,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.820780,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.872203,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.923743,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:58.975128,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.029272,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.083213,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.135772,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.188810,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.244971,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.295786,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.347070,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.397507,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.452165,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.515368,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.566673,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.621437,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.675188,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.738030,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.789724,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.840180,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.893466,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:42:59.945167,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.004693,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.057008,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.111961,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.171719,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.229064,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.280620,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.333281,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.384812,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.435499,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.499333,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.551874,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.602920,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.653700,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.708679,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.764594,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.821131,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.871825,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.922123,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:00.976690,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.030012,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.082305,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.135814,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.189018,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.243780,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.295517,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.348885,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.403091,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.464901,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.517322,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.567392,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.619954,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.671587,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.724214,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.776476,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.831827,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.885423,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:01.957460,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.009019,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.063734,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.116088,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.169802,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.224440,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.279604,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.330930,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.385340,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.436447,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.489384,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.544087,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.597337,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.649416,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.704015,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.758677,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.814972,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.869280,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.926559,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:02.980919,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.034967,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.085739,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.136134,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.192340,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.244366,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.298895,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.351240,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.403104,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
2026-08-23 21:43:03.456087,flowbot,0.47128,0.08483,0.44141,0.00000,-0.00000,0.00000,0.00000,7.00,21.00,0.00,0.0000,0.0000,0.0000,0.0000,0,0
