t,raw_x,raw_y,raw_yaw,raw_z_btn,vx,vy,vz,wz,act_vx,act_vy,act_vz,act_wz
0.0015,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.0524,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.1033,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.1535,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2039,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.2545,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3052,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.3553,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4056,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.4560,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5061,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.5562,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6064,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.6572,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7078,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.7581,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8085,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.8588,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9097,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.9599,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0106,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.0611,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1116,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.1627,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.2136,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.2640,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.3146,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.3651,0.0086,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.4153,0.0514,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.4655,0.0543,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.5161,0.0086,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.5663,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.6172,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.6682,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.7186,0.0543,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.7688,0.1486,0.0000,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.00742,0.00000,0.00000,0.00000
1.8197,0.3371,0.0000,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
1.8699,0.4771,0.0000,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
1.9201,0.5886,0.0171,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
1.9711,0.7086,0.0314,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.0220,0.7571,0.0543,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.0724,0.7800,0.0629,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.1232,0.8057,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.1737,0.8171,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.2246,0.8286,0.0657,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.2754,0.8371,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.3255,0.8514,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.3756,0.8657,0.0771,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.4264,0.8743,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.4772,0.8743,0.0657,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.5282,0.8800,0.0571,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.5790,0.8886,0.0600,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.6294,0.9029,0.0629,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.6802,0.9114,0.0600,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.7303,0.9229,0.0657,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.7812,0.9457,0.0657,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.8320,0.9714,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.8821,0.9857,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.9322,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
2.9832,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.0339,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.0849,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.1354,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.1854,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.2356,1.0000,0.0657,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.2858,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.3365,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.3874,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.4383,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.4892,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.5402,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.5911,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.6415,1.0000,0.0686,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.6916,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.7417,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.7924,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.8430,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.8933,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.9436,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
3.9937,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.0441,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.0941,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.1443,1.0000,0.0771,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.1946,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.2454,1.0000,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.2964,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.3470,1.0000,0.0771,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.3978,1.0000,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.4483,0.9400,0.0743,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.4988,0.5771,0.0714,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.5490,0.3086,0.0086,0.0000,0,0.03000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00000
4.6001,0.1171,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.02708,0.00000,0.00000,0.00000
4.6510,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000
4.7018,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.7527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8030,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.8541,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9043,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.9545,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0051,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.0556,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.1062,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.1567,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.2076,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.2584,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.3087,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.3588,-0.0686,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
5.4090,-0.1629,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.00677,0.00000,0.00000,0.00000
5.4592,-0.3200,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.5102,-0.4229,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.5611,-0.4914,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.6113,-0.5029,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.6622,-0.5000,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.7130,-0.4971,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.7632,-0.4971,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.8138,-0.5143,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.8645,-0.5229,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.9152,-0.5286,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
5.9660,-0.5257,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.0161,-0.5314,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.0671,-0.5371,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.1176,-0.5543,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.1684,-0.5857,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.2186,-0.6571,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.2686,-0.7029,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.3194,-0.7543,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.3694,-0.7800,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.4199,-0.8000,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.4704,-0.8057,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.5211,-0.8000,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.5721,-0.7857,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.6229,-0.7743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.6730,-0.7571,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.7234,-0.7514,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.7744,-0.7429,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.8251,-0.7343,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.8760,-0.7143,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.9262,-0.6971,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
6.9765,-0.6857,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.0267,-0.6771,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.0776,-0.6771,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.1280,-0.6771,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.1782,-0.6771,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.2284,-0.6771,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.2786,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.3289,-0.6771,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.3794,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.4301,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.4806,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.5313,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.5816,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.6323,-0.6743,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.6834,-0.6714,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.7336,-0.6657,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.7844,-0.6314,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.8350,-0.4114,0.0000,0.0000,0,-0.03000,0.00000,0.00000,0.00000,-0.03000,0.00000,0.00000,0.00000
7.8857,-0.0914,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.02883,0.00000,0.00000,0.00000
7.9365,-0.0200,0.0429,-0.0657,0,0.00000,0.00000,0.00000,0.00000,-0.00004,0.00000,0.00000,0.00000
7.9875,0.0000,0.0000,0.0114,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.0382,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.0888,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.1396,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.1904,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.2410,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.2912,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.3421,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.3924,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.4433,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.4934,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.5436,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.5937,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.6437,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.6947,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.7457,0.0000,-0.0571,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.7958,0.0000,-0.0714,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.8466,0.0000,-0.0657,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.8974,0.0000,-0.0514,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.9481,0.0000,-0.0400,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
8.9986,0.0000,-0.0600,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
9.0492,0.0000,-0.0971,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
9.1001,0.0000,-0.1314,0.0000,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000
9.1509,0.0029,-0.1971,0.0000,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.00872,0.00000,0.00000
9.2016,0.0029,-0.2571,0.0000,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.2525,0.0086,-0.3314,0.0000,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.3027,0.0229,-0.4429,0.0086,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.3536,0.0486,-0.5829,0.0314,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.4042,0.0686,-0.7057,0.0486,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.4548,0.0771,-0.7629,0.0514,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.5056,0.0714,-0.7771,0.0514,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.5565,0.0714,-0.7771,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.6074,0.0743,-0.7771,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.6583,0.0800,-0.7829,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.7091,0.0771,-0.8086,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.7599,0.0743,-0.8200,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.8108,0.0714,-0.8514,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.8608,0.0714,-0.8629,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.9109,0.0743,-0.8686,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
9.9617,0.0743,-0.8829,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.0125,0.0714,-0.8943,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.0635,0.0714,-0.8971,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.1141,0.0714,-0.9114,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.1644,0.0686,-0.9171,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.2144,0.0657,-0.9200,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.2652,0.0629,-0.9314,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.3158,0.0629,-0.9343,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.3659,0.0629,-0.9286,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.4159,0.0600,-0.9314,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.4667,0.0571,-0.9371,0.0600,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.5169,0.0571,-0.9314,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.5677,0.0571,-0.9286,0.0571,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.6186,0.0514,-0.9286,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.6695,0.0514,-0.9314,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.7201,0.0514,-0.9314,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.7701,0.0514,-0.9371,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.8203,0.0514,-0.9371,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.8712,0.0514,-0.9314,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.9220,0.0486,-0.9343,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
10.9729,0.0486,-0.9457,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
11.0238,0.0457,-0.9514,0.0543,0,0.00000,-0.03000,0.00000,0.00000,-0.00000,-0.03000,0.00000,0.00000
