t,raw_x,raw_y,raw_yaw,raw_z_btn,vx,vy,vz,wz,act_vx,act_vy,act_vz,act_wz
10.9520,0.0000,0.4829,-0.0086,0,0.00000,0.02668,0.00000,0.00000,0.00000,0.02605,0.00000,0.00000
11.0020,0.0000,0.4800,-0.0086,0,0.00000,0.02647,0.00000,0.00000,0.00000,0.02605,0.00000,0.00000
11.0520,0.0000,0.4829,-0.0086,0,0.00000,0.02668,0.00000,0.00000,0.00000,0.02647,0.00000,0.00000
11.1020,0.0000,0.4886,-0.0114,0,0.00000,0.02710,0.00000,0.00000,0.00000,0.02647,0.00000,0.00000
11.1520,0.0000,0.4914,-0.0143,0,0.00000,0.02731,0.00000,0.00000,0.00000,0.02647,0.00000,0.00000
11.2020,0.0000,0.4914,-0.0143,0,0.00000,0.02731,0.00000,0.00000,0.00000,0.02731,0.00000,0.00000
11.2520,0.0000,0.4771,-0.0171,0,0.00000,0.02626,0.00000,0.00000,0.00000,0.02731,0.00000,0.00000
11.3020,0.0000,0.4629,-0.0171,0,0.00000,0.02521,0.00000,0.00000,0.00000,0.02522,0.00000,0.00000
11.3521,0.0000,0.4657,-0.0200,0,0.00000,0.02542,0.00000,0.00000,0.00000,0.02521,0.00000,0.00000
11.4021,0.0000,0.4514,-0.0229,0,0.00000,0.02437,0.00000,0.00000,0.00000,0.02521,0.00000,0.00000
11.4521,0.0000,0.4514,-0.0257,0,0.00000,0.02437,0.00000,0.00000,0.00000,0.02437,0.00000,0.00000
11.5021,0.0000,0.4629,-0.0286,0,0.00000,0.02521,0.00000,0.00000,0.00000,0.02437,0.00000,0.00000
11.5521,0.0000,0.4629,-0.0286,0,0.00000,0.02521,0.00000,0.00000,0.00000,0.02437,0.00000,0.00000
11.6021,0.0000,0.4686,-0.0286,0,0.00000,0.02563,0.00000,0.00000,0.00000,0.02563,0.00000,0.00000
11.6521,0.0000,0.4771,-0.0314,0,0.00000,0.02626,0.00000,0.00000,0.00000,0.02563,0.00000,0.00000
11.7021,0.0000,0.4886,-0.0343,0,0.00000,0.02710,0.00000,0.00000,0.00000,0.02563,0.00000,0.00000
11.7521,0.0000,0.4886,-0.0343,0,0.00000,0.02710,0.00000,0.00000,0.00000,0.02710,0.00000,0.00000
11.8021,0.0000,0.4914,-0.0343,0,0.00000,0.02731,0.00000,0.00000,0.00000,0.02710,0.00000,0.00000
11.8521,0.0000,0.4829,-0.0343,0,0.00000,0.02668,0.00000,0.00000,0.00000,0.02710,0.00000,0.00000
11.9021,0.0000,0.4714,-0.0343,0,0.00000,0.02584,0.00000,0.00000,0.00000,0.02626,0.00000,0.00000
11.9521,0.0000,0.4514,-0.0286,0,0.00000,0.02437,0.00000,0.00000,0.00000,0.02626,0.00000,0.00000
12.0022,0.0000,0.4029,-0.0171,0,0.00000,0.02080,0.00000,0.00000,0.00000,0.02353,0.00000,0.00000
12.0522,0.0000,0.3429,-0.0086,0,0.00000,0.01639,0.00000,0.00000,0.00000,0.01954,0.00000,0.00000
12.1022,0.0000,0.2286,-0.0086,0,0.00000,0.00798,0.00000,0.00000,0.00000,0.01408,0.00000,0.00000
12.1522,0.0000,0.1486,-0.0229,0,0.00000,0.00210,0.00000,0.00000,0.00000,0.00798,0.00000,0.00000
12.2022,0.0000,0.0514,-0.0600,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12.2522,0.0000,0.0000,-0.0400,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.3022,0.0000,0.0000,-0.0029,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.3522,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.4022,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.4522,0.0000,0.0029,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.5022,0.0000,0.0343,-0.0057,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.5523,0.0000,0.0286,-0.0086,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.6023,0.0000,0.0400,-0.0171,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.6523,0.0000,0.0343,-0.0171,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.7023,0.0000,0.0429,-0.0200,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.7523,0.0000,0.0343,-0.0229,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.8023,0.0000,0.0171,-0.0143,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.8523,0.0000,0.0171,-0.0114,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.9023,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.9523,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.0023,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.0523,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.1023,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.1523,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.2023,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.2523,-0.0057,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.3023,-0.0143,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.3523,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.4024,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.4524,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.5024,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.5524,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.6024,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.6524,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.7024,-0.0229,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.7524,-0.0457,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.8024,-0.0771,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.8524,-0.0829,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.9024,-0.1143,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.9524,-0.1571,0.0000,0.0000,0,-0.00273,0.00000,0.00000,0.00000,-0.00249,-0.00000,0.00000,0.00000
14.0024,-0.2286,0.0000,0.0000,0,-0.00798,0.00000,0.00000,0.00000,-0.00604,-0.00000,0.00000,0.00000
14.0524,-0.2429,0.0000,0.0000,0,-0.00903,0.00000,0.00000,0.00000,-0.00869,-0.00000,0.00000,0.00000
14.1024,-0.2886,0.0000,0.0000,0,-0.01239,0.00000,0.00000,0.00000,-0.01079,-0.00000,0.00000,0.00000
14.1524,-0.3486,0.0000,0.0000,0,-0.01681,0.00000,0.00000,0.00000,-0.01446,-0.00000,0.00000,0.00000
14.2025,-0.3571,0.0000,0.0000,0,-0.01744,0.00000,0.00000,0.00000,-0.01576,-0.00000,0.00000,0.00000
14.2525,-0.3857,0.0000,0.0000,0,-0.01954,0.00000,0.00000,0.00000,-0.01828,-0.00000,0.00000,0.00000
14.3025,-0.3829,0.0000,0.0000,0,-0.01933,0.00000,0.00000,0.00000,-0.01828,-0.00000,0.00000,0.00000
14.3525,-0.3886,0.0000,0.0000,0,-0.01975,0.00000,0.00000,0.00000,-0.01828,-0.00000,0.00000,0.00000
14.4025,-0.3886,0.0000,0.0000,0,-0.01975,0.00000,0.00000,0.00000,-0.01975,-0.00000,0.00000,0.00000
14.4525,-0.3943,0.0000,0.0000,0,-0.02017,0.00000,0.00000,0.00000,-0.01975,-0.00000,0.00000,0.00000
14.5025,-0.4171,0.0000,0.0000,0,-0.02185,0.00000,0.00000,0.00000,-0.02004,-0.00000,0.00000,0.00000
14.5525,-0.4371,0.0000,0.0000,0,-0.02332,0.00000,0.00000,0.00000,-0.02185,-0.00000,0.00000,0.00000
14.6025,-0.4571,0.0000,0.0000,0,-0.02479,0.00000,0.00000,0.00000,-0.02437,-0.00000,0.00000,0.00000
14.6525,-0.4829,0.0000,0.0000,0,-0.02668,0.00000,0.00000,0.00000,-0.02651,-0.00000,0.00000,0.00000
14.7025,-0.5286,0.0057,0.0000,0,-0.03004,0.00000,0.00000,0.00000,-0.02963,-0.00000,0.00000,0.00000
14.7525,-0.5800,0.0171,0.0000,0,-0.03382,0.00000,0.00000,0.00000,-0.03218,-0.00000,0.00000,0.00000
14.8025,-0.6400,0.0257,0.0000,0,-0.03824,0.00000,0.00000,0.00000,-0.03590,-0.00000,0.00000,0.00000
14.8525,-0.7029,0.0286,0.0000,0,-0.04286,0.00000,0.00000,0.00000,-0.04174,-0.00000,0.00000,0.00000
14.9025,-0.7143,0.0286,0.0000,0,-0.04370,0.00000,0.00000,0.00000,-0.04286,-0.00000,0.00000,0.00000
14.9526,-0.7457,0.0286,0.0000,0,-0.04601,0.00000,0.00000,0.00000,-0.04496,-0.00000,0.00000,0.00000
15.0026,-0.7686,0.0286,0.0000,0,-0.04769,0.00000,0.00000,0.00000,-0.04706,-0.00000,0.00000,0.00000
15.0526,-0.7914,0.0314,0.0000,0,-0.04937,0.00000,0.00000,0.00000,-0.04916,-0.00000,0.00000,0.00000
15.1026,-0.7800,0.0286,0.0000,0,-0.04853,0.00000,0.00000,0.00000,-0.04916,-0.00000,0.00000,0.00000
15.1526,-0.7971,0.0314,0.0000,0,-0.04979,0.00000,0.00000,0.00000,-0.04916,-0.00000,0.00000,0.00000
15.2026,-0.8229,0.0371,0.0000,0,-0.05000,0.00000,0.00000,0.00000,-0.05000,-0.00000,0.00000,0.00000
15.2526,-0.8143,0.0400,0.0000,0,-0.05000,0.00000,0.00000,0.00000,-0.05000,-0.00000,0.00000,0.00000
15.3026,-0.7886,0.0371,0.0000,0,-0.04916,0.00000,0.00000,0.00000,-0.05000,-0.00000,0.00000,0.00000
15.3526,-0.7743,0.0343,0.0000,0,-0.04811,0.00000,0.00000,0.00000,-0.04853,-0.00000,0.00000,0.00000
15.4026,-0.7629,0.0314,0.0000,0,-0.04727,0.00000,0.00000,0.00000,-0.04853,-0.00000,0.00000,0.00000
15.4526,-0.6657,0.0200,0.0000,0,-0.04013,0.00000,0.00000,0.00000,-0.04643,-0.00000,0.00000,0.00000
15.5026,-0.4743,0.0057,0.0000,0,-0.02605,0.00000,0.00000,0.00000,-0.03466,-0.00000,0.00000,0.00000
15.5526,-0.3286,0.0000,0.0000,0,-0.01534,0.00000,0.00000,0.00000,-0.02353,-0.00000,0.00000,0.00000
15.6026,-0.2486,0.0000,0.0000,0,-0.00945,0.00000,0.00000,0.00000,-0.01534,-0.00000,0.00000,0.00000
15.6526,-0.0771,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00630,-0.00000,0.00000,0.00000
15.7026,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
15.7527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
15.8027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
15.8527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
15.9027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
15.9527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.0027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.0527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.1027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.1527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.2027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.2527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.3027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.3527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.4027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.4527,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.5027,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.5528,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.6028,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.6528,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.7028,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.7528,0.0229,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.8028,0.0771,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.8528,0.1143,0.0000,0.0057,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
16.9028,0.1914,0.0000,0.0257,0,0.00525,0.00000,0.00000,0.00000,0.00126,-0.00000,0.00000,0.00000
16.9528,0.2171,0.0000,0.0343,0,0.00714,0.00000,0.00000,0.00000,0.00609,-0.00000,0.00000,0.00000
17.0028,0.2400,0.0000,0.0400,0,0.00882,0.00000,0.00000,0.00000,0.00861,-0.00000,0.00000,0.00000
17.0528,0.2514,0.0000,0.0400,0,0.00966,0.00000,0.00000,0.00000,0.00861,-0.00000,0.00000,0.00000
17.1028,0.2743,0.0000,0.0457,0,0.01134,0.00000,0.00000,0.00000,0.01092,-0.00000,0.00000,0.00000
17.1528,0.2800,0.0000,0.0457,0,0.01176,0.00000,0.00000,0.00000,0.01092,-0.00000,0.00000,0.00000
17.2029,0.2800,0.0000,0.0457,0,0.01176,0.00000,0.00000,0.00000,0.01092,-0.00000,0.00000,0.00000
17.2529,0.2886,0.0000,0.0457,0,0.01239,0.00000,0.00000,0.00000,0.01239,-0.00000,0.00000,0.00000
17.3029,0.3029,0.0000,0.0486,0,0.01345,0.00000,0.00000,0.00000,0.01239,-0.00000,0.00000,0.00000
17.3529,0.3143,0.0000,0.0486,0,0.01429,0.00000,0.00000,0.00000,0.01239,-0.00000,0.00000,0.00000
17.4029,0.3229,0.0000,0.0486,0,0.01492,0.00000,0.00000,0.00000,0.01450,-0.00000,0.00000,0.00000
17.4529,0.3486,0.0000,0.0543,0,0.01681,0.00000,0.00000,0.00000,0.01658,-0.00000,0.00000,0.00000
17.5029,0.3629,0.0029,0.0600,0,0.01786,0.00000,0.00000,0.00000,0.01660,-0.00000,0.00000,0.00000
17.5529,0.3629,0.0057,0.0600,0,0.01786,0.00000,0.00000,0.00000,0.01660,-0.00000,0.00000,0.00000
17.6029,0.3600,0.0057,0.0600,0,0.01765,0.00000,0.00000,0.00000,0.01785,-0.00000,0.00000,0.00000
17.6529,0.3686,0.0057,0.0629,0,0.01828,0.00000,0.00000,0.00000,0.01786,-0.00000,0.00000,0.00000
17.7029,0.3743,0.0057,0.0629,0,0.01870,0.00000,0.00000,0.00000,0.01786,-0.00000,0.00000,0.00000
17.7529,0.3914,0.0057,0.0657,0,0.01996,0.00000,0.00000,0.00000,0.01996,-0.00000,0.00000,0.00000
17.8029,0.4086,0.0057,0.0657,0,0.02122,0.00000,0.00000,0.00000,0.01996,-0.00000,0.00000,0.00000
17.8529,0.4086,0.0057,0.0657,0,0.02122,0.00000,0.00000,0.00000,0.01996,-0.00000,0.00000,0.00000
17.9029,0.4171,0.0114,0.0686,0,0.02185,0.00000,0.00000,0.00000,0.02185,-0.00000,0.00000,0.00000
17.9529,0.4171,0.0086,0.0686,0,0.02185,0.00000,0.00000,0.00000,0.02185,-0.00000,0.00000,0.00000
18.0029,0.4171,0.0086,0.0686,0,0.02185,0.00000,0.00000,0.00000,0.02185,-0.00000,0.00000,0.00000
18.0530,0.4143,0.0086,0.0686,0,0.02164,0.00000,0.00000,0.00000,0.02164,-0.00000,0.00000,0.00000
18.1030,0.4143,0.0086,0.0686,0,0.02164,0.00000,0.00000,0.00000,0.02164,-0.00000,0.00000,0.00000
18.1530,0.4143,0.0057,0.0686,0,0.02164,0.00000,0.00000,0.00000,0.02164,-0.00000,0.00000,0.00000
18.2030,0.4257,0.0057,0.0686,0,0.02248,0.00000,0.00000,0.00000,0.02206,-0.00000,0.00000,0.00000
18.2530,0.4343,0.0029,0.0686,0,0.02311,0.00000,0.00000,0.00000,0.02206,-0.00000,0.00000,0.00000
18.3030,0.4686,0.0114,0.0743,0,0.02563,0.00000,0.00000,0.00000,0.02416,-0.00000,0.00000,0.00000
18.3530,0.5029,0.0171,0.0800,0,0.02815,0.00000,0.00000,0.00000,0.02689,-0.00000,0.00000,0.00000
18.4030,0.5457,0.0229,0.0886,0,0.03130,0.00000,0.00000,0.00000,0.03046,-0.00000,0.00000,0.00000
18.4530,0.5771,0.0286,0.0886,0,0.03361,0.00000,0.00000,0.00000,0.03277,-0.00000,0.00000,0.00000
18.5030,0.5943,0.0286,0.0914,0,0.03487,0.00000,0.00000,0.00000,0.03465,-0.00000,0.00000,0.00000
18.5530,0.6229,0.0314,0.0943,0,0.03697,0.00000,0.00000,0.00000,0.03675,-0.00000,0.00000,0.00000
18.6030,0.6457,0.0314,0.0971,0,0.03866,0.00000,0.00000,0.00000,0.03697,-0.00000,0.00000,0.00000
18.6531,0.6800,0.0429,0.1057,0,0.04118,0.00000,0.00000,0.00000,0.03971,-0.00000,0.00000,0.00000
18.7031,0.7057,0.0457,0.1086,0,0.04307,0.00000,0.00000,0.00000,0.04202,-0.00000,0.00000,0.00000
18.7531,0.7286,0.0457,0.1086,0,0.04475,0.00000,0.00000,0.00000,0.04412,-0.00000,0.00000,0.00000
18.8031,0.7514,0.0486,0.1114,0,0.04643,0.00000,0.00000,0.00000,0.04639,-0.00000,0.00000,0.00000
18.8531,0.8143,0.0371,0.1114,0,0.05000,0.00000,0.00000,0.00000,0.04989,-0.00000,0.00000,0.00000
18.9031,0.8543,0.0286,0.1114,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
18.9531,0.8857,0.0257,0.1029,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.0031,0.8886,0.0286,0.1000,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.0531,0.8886,0.0371,0.1000,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.1031,0.8914,0.0371,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.1531,0.8943,0.0400,0.0943,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.2031,0.8943,0.0400,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.2532,0.8943,0.0400,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.3032,0.8943,0.0429,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.3532,0.8943,0.0400,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.4032,0.8943,0.0400,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.4532,0.8914,0.0429,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.5032,0.8914,0.0400,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.5532,0.8943,0.0400,0.0914,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.6032,0.8914,0.0371,0.0943,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.6532,0.8886,0.0343,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.7032,0.8857,0.0343,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.7532,0.8857,0.0343,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.8032,0.8857,0.0314,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.8533,0.8857,0.0314,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.9033,0.8829,0.0286,0.0971,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
19.9533,0.8686,0.0171,0.1000,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
20.0033,0.8029,0.0029,0.0943,0,0.05000,0.00000,0.00000,0.00000,0.05000,-0.00000,0.00000,0.00000
20.0533,0.5886,0.0000,0.0571,0,0.03445,0.00000,0.00000,0.00000,0.04685,-0.00000,0.00000,0.00000
20.1033,0.2686,0.0000,0.0000,0,0.01092,0.00000,0.00000,0.00000,0.02586,-0.00000,0.00000,0.00000
20.1533,0.0343,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00443,-0.00000,0.00000,0.00000
20.2033,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
20.2533,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.3033,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.3533,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.4033,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.4533,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.5034,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.5534,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.6034,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.6534,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.7034,-0.0714,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.7534,-0.0143,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.8034,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.8534,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.9034,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
20.9534,0.0000,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
21.0034,-0.0400,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
21.0534,-0.1057,0.0000,0.0000,0,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
21.1034,-0.2000,0.0000,0.0000,0,-0.00588,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000
21.1534,-0.2600,0.0000,0.0000,0,-0.01029,0.00000,0.00000,0.00000,-0.00588,-0.00000,0.00000,0.00000
21.2034,-0.2886,0.0000,0.0000,0,-0.01239,0.00000,0.00000,0.00000,-0.01029,-0.00000,0.00000,0.00000
21.2534,-0.3371,-0.0171,0.0000,0,-0.01597,0.00000,0.00000,0.00000,-0.01239,-0.00000,0.00000,0.00000
21.3034,-0.3400,-0.0171,0.0000,0,-0.01618,0.00000,0.00000,0.00000,-0.01597,-0.00000,0.00000,0.00000
21.3534,-0.3771,-0.0200,0.0000,0,-0.01891,0.00000,0.00000,0.00000,-0.01825,-0.00000,0.00000,0.00000
21.4034,-0.3943,-0.0200,0.0000,0,-0.02017,0.00000,0.00000,0.00000,-0.01828,-0.00000,0.00000,0.00000
21.4534,-0.4286,-0.0286,0.0000,0,-0.02269,0.00000,0.00000,0.00000,-0.02101,-0.00000,0.00000,0.00000
21.5035,-0.4400,-0.0314,0.0000,0,-0.02353,0.00000,0.00000,0.00000,-0.02311,-0.00000,0.00000,0.00000
21.5535,-0.4400,-0.0314,0.0000,0,-0.02353,0.00000,0.00000,0.00000,-0.02311,-0.00000,0.00000,0.00000
21.6035,-0.4314,-0.0286,0.0000,0,-0.02290,0.00000,0.00000,0.00000,-0.02311,-0.00000,0.00000,0.00000
21.6535,-0.4314,-0.0286,0.0000,0,-0.02290,0.00000,0.00000,0.00000,-0.02290,-0.00000,0.00000,0.00000
21.7035,-0.4314,-0.0286,0.0000,0,-0.02290,0.00000,0.00000,0.00000,-0.02290,-0.00000,0.00000,0.00000
21.7535,-0.4286,-0.0257,0.0000,0,-0.02269,0.00000,0.00000,0.00000,-0.02290,-0.00000,0.00000,0.00000
21.8035,-0.4314,-0.0286,0.0000,0,-0.02290,0.00000,0.00000,0.00000,-0.02269,-0.00000,0.00000,0.00000
